status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
176946929155772_535378689979259,"A fost reinfiintat Institutul National de Administratie

Puteti citi o relatare, semnată de Floriana Jucan, in Q Magazine: 
""După 15 ani, tehnocrații îl confirmă pe Adrian Năstase. Reacţia fostului premier"":

    
Guvernul tehnocrat condus de Dacian Cioloş a adoptat astăzi, în ședința de guvern, printr-o ordonanță, reînființarea Institutului Național de Administrație (INA), proiect care i-a aparținut iniţial fostului premier Adrian Năstase şi care a fost, ulterior, desființat de PDL. 

Institutul, care va funcționa în subordinea Ministerului Dezvoltării Regionale și Administrației Publice (MDRAP), va asigura cadrul instituțional pentru derularea activităților de formare a personalului din cadrul autorităților și instituțiilor publice.

Ideea înfiinţării INA, după modelul francez

Institutul National de Administrație (INA) a fost înființat în anul 2001, urmând celebrul exemplu din Franța – École nationale d'administration (ENA) – creată, după război, la inițiativa lui Charles de Gaulle, a declarat Adrian Năstase pentru Q Magazine.

Școala Națională de Administrație (ENA), este cea mai prestigioasă dintre „marile școli"" cu profil politic și economic din Franța, absolvenții săi (cunoscuți și sub numele de enarhi) ocupând prin tradiție posturile-cheie în administrația publică a Franței și a altor țări francofone (enarhi au fost și trei președinți francezi de după 1945: Valéry Giscard d'Estaing ,Jacques Chirac și François Hollande). A fost creată la Paris în 1945 din inițiativa lui Charles de Gaulle și activează sub patronatul prim-ministrului Franței.

„Scopul principal era profesionalizarea funcționarilor publici. Din 2002, INA a colaborat şi cu Institutul European de Administrație Publică. În perspectiva aderării, Institutul avea un rol important pentru pregătirea unor funcționari capabili să înțeleagă si să se adapteze la activitatea instituțiilor europene şi, desigur, să modernizeze funcționarea administrației publice, centrale şi locale, din România. Din păcate, INA a fost desființat în timpul mandatului lui Traian Băsescu, pentru a se permite intrarea in sistem a clienților politici. A fost o greșeală pe care Vasile Dâncu şi-a propus, acum, să o corecteze. Din păcate, noul INA îşi propune să îşi înceapă activitatea anul viitor, deci după alegerile din decembrie şi cu un alt guvern. S-ar putea ca noul guvern să reorganizeze administrația publică şi să-l desființeze, din nou?"", a mai precizat demnitarul român pentru Q Magazine.

În opinia mea, justiția are un rol important în corectarea şi pedepsirea derapajelor din societate, în schimb, funcționarea normală, activitatea cotidiană a statului este asigurată de calitatea muncii funcționarilor publici, intermediari între stat şi cetățeni. Funcționarii publici reprezintă coloana vertebrală a statului.""",404 Not Found,link,http://www.groupeidecom.com/bimage/actu/images/1209_cout_ena.jpgȘcoala,2016-08-24 18:40:59,573,19,57,553,9,3,8,0,0
176946929155772_534517406732054,"Nostalgia lumii lui Marin Moraru

M-a indurerat plecarea lui Marin Moraru. L-am cunoscut, fiind student la Drept si mergand aproape in fiecare saptamana, la inceputul anilor '70, la teatru, la Bulandra. Acolo, l-am vazut, prima data, in ""Nepotul lui Rameau"". Asa mi-a ramas in minte, invartind, pe scena, oglinzile unei lumi in care nu este sigur daca ceea ce vezi este realitatea. L-am intalnit, in ultimii ani, cu diferite ocazii. Am avut, de fiecare data, sentimentul unei complicitati venind din trecut. Ca sa mi-l pastrez mai bine in memorie, aseara l-am recitit pe Diderot, in traducerea lui Gellu Naum.",Timeline Photos,photo,https://www.facebook.com/Nastase.Adrian/photos/a.185528271630971.1073741852.176946929155772/534517406732054/?type=3,2016-08-22 11:43:30,1377,55,43,1146,18,1,0,212,0
176946929155772_533006700216458,Reluarea activitătii la Fundatia Titulescu,Timeline Photos,photo,https://www.facebook.com/Nastase.Adrian/photos/a.185528271630971.1073741852.176946929155772/533006700216458/?type=3,2016-08-18 10:01:33,489,20,25,482,6,0,0,0,1
176946929155772_532163686967426,"Despre blog
Mai multi prieteni m-au intrebat ce inseamna ""suspendarea pentru cateva zile a blogului"". Repet, voi face cateva modificari in designul de ansamblu si-l voi repune in functiune cat de repede se va putea.",Timeline Photos,photo,https://www.facebook.com/Nastase.Adrian/photos/a.185528271630971.1073741852.176946929155772/532163686967426/?type=3,2016-08-16 13:07:32,2832,85,38,2771,46,3,8,1,3
176946929155772_531754117008383,"La multi ani, de Sfanta Maria Mare!
Cu ocazia Zilei Maicii Domnului, sau, dupa cum este cunoscuta in biserica ortdoxa ""Adormirea Maicii Domnului"", urez tuturor celor cu numele inspirate de la Sfanta Fecioara, La multi ani si multe bucurii! Inca mai este vara, inca mai este vreme frumoasa, asa ca va indemn sa petreceti o zi placuta alaturi de cei dragi.

Aveti grija de voi si de cei pe care ii iubiti.",Timeline Photos,photo,https://www.facebook.com/Nastase.Adrian/photos/a.185528271630971.1073741852.176946929155772/531754117008383/?type=3,2016-08-15 09:05:27,1070,51,39,1043,24,3,0,0,0
176946929155772_531428977040897,Certandu-l pe Ramsey,Timeline Photos,photo,https://www.facebook.com/Nastase.Adrian/photos/a.185528271630971.1073741852.176946929155772/531428977040897/?type=3,2016-08-14 11:23:41,5412,245,178,5077,106,21,203,2,3
176946929155772_530401223810339,,"Ramsay, ia de aici!",link,https://nastase.wordpress.com/2016/08/11/ramsay-ia-de-aici/,2016-08-11 18:52:14,1652,67,179,1517,29,4,100,0,2
176946929155772_529597063890755,,Muzeul de artă din Calafat – Palatul Marincu,link,https://nastase.wordpress.com/2016/08/09/muzeul-de-arta-din-calafat-palatul-marincu/,2016-08-09 09:49:45,473,7,19,462,7,4,0,0,0
176946929155772_529309573919504,,"Cu Dana, Mihnea si cu Decebal la Cazane",link,https://nastase.wordpress.com/2016/08/08/cu-dana-mihnea-si-cu-decebal-la-cazane/,2016-08-08 12:56:18,6888,226,132,6722,130,10,4,2,20
176946929155772_528036324046829,,"Nicolae Titulescu, Nicolae Raicoviceanu",link,https://nastase.wordpress.com/2016/08/04/nicolae-titulescu-nicolae-raicoviceanu/,2016-08-04 20:55:33,501,12,37,489,10,0,1,0,1
176946929155772_527868410730287,"Alfi a implinit sase luni. Ni-l aminteste pe Aramis, labradorul care ne-a fost alaturi 12 ani. Viata continua, cu suparari dar si cu bucurii...",Cateva zile la Cornu,video,https://www.facebook.com/Nastase.Adrian/videos/527868410730287/,2016-08-04 09:52:30,4996,158,124,4743,203,9,32,7,2
176946929155772_527535177430277,,"„Noi, Radu si Ban-Chu""",link,https://nastase.wordpress.com/2016/08/03/noi-radu-si-ban-chu/,2016-08-03 10:21:19,1278,78,93,1115,11,6,142,2,2
176946929155772_527141450802983,,A murit Regina Ana,link,https://nastase.wordpress.com/2016/08/02/a-murit-regina-ana/,2016-08-02 10:08:26,635,32,38,505,5,0,1,124,0
176946929155772_526789780838150,,"„The Game"" (Jocul)",link,https://nastase.wordpress.com/2016/08/01/the-game-jocul/,2016-08-01 11:08:04,409,13,31,395,5,3,6,0,0
176946929155772_526486967535098,,,video,https://www.facebook.com/Nastase.Adrian/videos/526486967535098/,2016-07-31 14:39:39,9894,949,237,9522,314,14,6,1,37
176946929155772_526435307540264,,Aniversare: 31 de ani de căsnicie,link,https://nastase.wordpress.com/2016/07/31/aniversare-31-de-ani-de-casnicie/,2016-07-31 10:27:35,20408,3696,404,19711,549,87,19,6,36
176946929155772_525881894262272,,Profil de judecător,link,https://nastase.wordpress.com/2016/07/29/profil-de-judecator/,2016-07-29 19:12:01,787,34,64,760,19,7,0,0,1
176946929155772_525407944309667,,Monica Macovei lovită de insolatie,link,https://nastase.wordpress.com/2016/07/28/monica-macovei-lovita-de-insolatie/,2016-07-28 15:09:22,1490,118,167,1300,8,9,103,10,60
176946929155772_525030887680706,"Ce mai face Institutul National de Criminologie?

Nu mai face. A fost desfiintat in urma cu zece ani de Monica Macovei, „mentoarea"" actualului ministru al justitiei. Fusese creat in 2003, in timpul mandatului meu la guvern. Disparitia lui ne ofera surprize. Spre exemplu, in ceea ce priveste rata de recidiva din Romania. In raportul anual de activitate pe 2015 al ANP, nivelul recidivei este evaluat la 40 la suta, ministrul Pruna vorbeste de 50 la suta iar glumetul judecator Danilet se refera la o cifra nepublicata de 70 la suta. Nu discut de faptul ca recidiva ar trebui evaluata pe categorii de infractori/infractiuni sau de faptul ca ar trebui sa existe o grila pentru riscul de recidiva. Intre altele, la asta servea Institutul de criminologie. Mai avem insa o sansa – cand ne vom uni cu Republica Moldova, vom beneficia din nou de un astfel de institut pentru ca ei au unul, Institutul pentru politici penale si criminologie.",Timeline Photos,photo,https://www.facebook.com/Nastase.Adrian/photos/a.185528271630971.1073741852.176946929155772/525030887680706/?type=3,2016-07-27 10:59:03,2764,103,123,2651,40,7,5,10,51
176946929155772_524693161047812,"Cateva zile pe litoral

Sunt, pentru câteva zile, la Costinesti, la Vox Maris. Vremea este superba iar complexul de vile al lui Nicusor Nastase este o oaza de flori, arbuști si fantani arteziene. De la an la an, locul asta arată tot mai bine. Din păcate, in afara resortului sunt încă multe de făcut. Turiști străini – putini. Si din cauza ca nu a fost finalizat proiectul aeroportului de la Tuzla iar drumul de la Constanta poate fi un coșmar. Includ aici si bătaia de joc cu repararea podului de la Agigea (poate si pentru interese meschine de a favoriza partea de nord a litoralului). 

Am fost si la Vama Veche, un loc ce-mi trezește multe nostalgii. Acolo, pentru prima data, a câștigat postul de primar un candidat al PSD, o persoana tânara, foarte bine.

La Vox Maris, am întâlnit multi cunoscuți. Locul este minunat iar in apropiere se afla Mănăstirea SF. Elena de la Mare, cu un centru de recuperere si tratamente moderne, inclusiv bai de nămol. 

Dacă nu aveți alte variante, chiar merita sa petreceți câteva zile aici.",Timeline Photos,photo,https://www.facebook.com/Nastase.Adrian/photos/a.185528271630971.1073741852.176946929155772/524693161047812/?type=3,2016-07-26 10:52:08,4909,280,105,4794,85,18,9,0,3
176946929155772_524377167746078,"Niște indivizi care nu au văzut emisiunea mea de la Antena 3, au făcut diverse afirmatii stupide, anunțând ca eu as fi jignit „milioane de romani din diasporă"", numindu-i „indieni"", ceea ce evident ca ei nu sunt. Bineînțeles ca nu sunt indieni. Sunt romani.
In realitate, problema nu este de etnicitate ci de coeficient de inteligenta. Ma refer la cei care au făcut interpretarea respectiva. Eu am analizat spectrul politic românesc si, in legătura cu USB – in condițiile unei eventuale coalizari a mai multor organizații civice – am folosit o metafora (sa explic ce înseamnă asta?), întrebându-ma dacă nu cumva vor fi mai mulți „generali"" (șefi ai organizatiilor afiliate) decât „indieni"" (membri, „soldați""). Este o metafora comuna, cunoscuta celor care au absolvit liceul. In acest context, m-am referit si la votantii din diasporă, pornind de la faptul ca numărul celor înscrisi pe listele de vot prin corespondenta, pana acum, este de doar 3000, fapt pentru care eu nu am nicio responsabilitate.
Le reamintesc celor care ma critica pentru metafora respectiva ca multi dintre cei care formează astăzi diaspora românească au putut călători si munci in Europa datorită eliminării vizelor, realizată de guvernul meu in 2001 si datorită finalizării negocierilor cu Uniunea Europeana, in 2004, ceea ce a permis obținerea unor joburi in străinătate.
In ceea ce privește votul din 2014, înțeleg ca el a fost ok si ca a produs efectele așteptate.

PS Sunt convins ca Agerpres va publica si răspunsul meu, ca drept la replica. Pe ceilalți, care au preluat, cu rea intenție, aceste stupiditati, ii rog sa citească titlul postării mele.",Timeline Photos,photo,https://www.facebook.com/Nastase.Adrian/photos/a.185528271630971.1073741852.176946929155772/524377167746078/?type=3,2016-07-25 10:21:25,1159,202,77,1087,27,5,34,2,4
176946929155772_524223577761437,,Adrian Nastase's cover photo,photo,https://www.facebook.com/Nastase.Adrian/photos/a.176947005822431.1073741825.176946929155772/524223551094773/?type=3,2016-07-24 21:11:44,1680,48,30,1617,56,6,1,0,0
176946929155772_524117964438665,,Emisiunea de ieri,link,https://nastase.wordpress.com/2016/07/21/emisiunea-de-ieri/,2016-07-24 12:57:48,3304,234,160,3210,71,10,5,4,4
176946929155772_523554334495028,,"Sâmbătă, voi fi la Q&A,la 21,30, cu Sandra Stoicescu",link,https://nastase.wordpress.com/2016/07/21/sambata-voi-fi-la-qala-2130-cu-sandra-stoicescu/,2016-07-22 19:40:38,1142,125,52,1111,26,3,2,0,0
176946929155772_522716034578858,,Un articol despre Muzeul Hartilor in EvZ,link,https://nastase.wordpress.com/2016/07/20/un-articol-despre-muzeul-hartilor-in-evz/,2016-07-20 10:58:15,380,8,26,371,6,1,1,0,1
176946929155772_522092267974568,,Despre grațieri si condițiile din închisori,link,https://nastase.wordpress.com/2016/07/18/despre-gratieri-si-conditiile-din-inchisori/,2016-07-18 13:41:28,499,35,31,482,4,1,1,10,1
176946929155772_521367364713725,,Instabilitate in Balcani,link,https://nastase.wordpress.com/2016/07/16/instabilitate-in-balcani/,2016-07-16 13:31:05,997,39,97,940,9,1,1,42,4
176946929155772_521028184747643,,Destrămarea păcii in Europa,link,https://nastase.wordpress.com/2016/07/15/destramarea-pacii-in-europa/,2016-07-15 12:41:16,1031,29,118,896,3,4,2,106,20
176946929155772_520260351491093,,Receptie de rămas bun la Ambasada Rusiei,link,https://nastase.wordpress.com/2016/07/13/receptie-de-ramas-bun-la-ambasada-rusiei/,2016-07-13 09:29:05,1961,77,116,1903,27,5,21,4,1
176946929155772_519977671519361,,Acasa la Albrecht Durer,link,https://nastase.wordpress.com/2016/07/12/acasa-la-albrecht-durer/,2016-07-12 14:48:01,751,20,41,733,14,2,2,0,0
176946929155772_519394094911052,,La Tribunalul de la Nurenberg,link,https://nastase.wordpress.com/2016/07/10/la-tribunalul-de-la-nurenberg/,2016-07-10 21:47:35,3008,86,128,2860,11,47,9,69,12
176946929155772_518599328323862,,"Vreau sa fiu „avertizor de integritate""",link,https://nastase.wordpress.com/2016/07/08/vreau-sa-fiu-avertizor-de-integritate/,2016-07-08 17:39:18,927,32,56,835,9,16,61,3,3
